,ID,Name,School_ID,School,Division,Fr_PR,So_PR,Jr_PR,Sr_PR,Grad_Yr
303,5221053,Megan Clark,20831,Duke,Atlantic Coast (ACC),4.15,4.3,4.18,4.63,2016
305,5221088,Erinn Schaal,21510,Virginia Tech,Atlantic Coast (ACC),3.42,3.81,3.72,3.91,2016
310,5211090,Ashley Kessler,20839,East Tennessee State,Atlantic Sun,3.35,3.95,3.87,3.9,2016
312,5499532,Lauren Chorny,21103,Michigan State,Big 10,3.42,4.05,3.93,4.25,2016
313,5676535,Tess Merrill,21169,Nebraska,Big 10,3.71,3.8,3.99,4.2,2016
316,5676529,Jennifer DeBellis,20966,Illinois,Big 10,3.71,3.9,4.14,4.05,2016
323,5518264,Haley Cook,21461,Texas Tech,Big 12,3.8,3.84,3.99,4.17,2016
328,5384365,Brittany Wooten,21453,Texas A&amp;M,Big 12,3.77,4.04,3.85,3.8,2016
340,5267466,Jodi Lambert,21044,Long Beach State,Big West,3.35,3.57,3.67,3.91,2016
367,4943488,Ellie Braidic,20844,Eastern Michigan,Mid-American (MAC),3.85,3.95,3.98,4.13,2016
377,6863767,Kimyanna Rudolph,20974,Indiana State,Missouri Valley (MVC),4.0,4.08,4.2,3.91,2016
382,4575064,Kristen Brown,70710,Arete Elite Track,Mountain West (MWC),3.9,4.27,4.17,4.28,2015
384,4575081,Karen Snapper,21326,San Diego State,Mountain West (MWC),3.91,4.0,4.03,4.12,2016
389,5031919,Annie Stirling,21180,New Mexico,Mountain West (MWC),3.75,3.92,3.86,3.65,2016
400,5384385,Felicia Horvath,21493,USC,PAC-12,3.67,3.7,3.57,3.8,2016
408,14296243,Megan Zimlich,20619,Arkansas,Southeastern (SEC),12.375,13.583333333333336,13.645833333333336,14.104166666666664,2016
417,7860066,Demi Payne,21425,Stephen F. Austin,Southland (SLC),4.06,4.17,4.6,4.45,2016
421,4933870,Brittany Stangl,21198,North Dakota State,Summit,3.7,3.82,3.76,4.06,2016
425,8841991,Alexandra Pevtsova,20620,Arkansas State,Sun Belt,3.61,3.49,4.0,3.8,2016
429,8841993,Megan Wright,20620,Arkansas State,Sun Belt,3.46,3.29,3.72,3.65,2016
440,2841139,Stephanie Richartz,20966,Illinois,Big 10,4.06,4.07,4.3,4.25,2015
442,3845924,Courtney Walden,21576,Wisconsin,Big 10,3.77,3.52,3.7,4.14,2015
447,3843430,Kassie Powell,21103,Michigan State,Big 10,3.85,3.72,4.0,3.88,2015
450,3860809,Victoria Wesley,21102,Michigan,Big 10,3.81,3.8,3.65,3.65,2015
452,4469826,Katrine Haarklau,21128,Missouri,Big 12,4.17,4.35,4.2,4.24,2015
